Gender1F,Gender1M,Place,Year,NumberOfAuthors,Conference,Gender2F,Gender2M,Gender3F,Gender3M,Gender4F,Gender4M,Gender5F,Gender5M,Gender6F,Gender6M,Gender7F,Gender7M,Gender8F,Gender8M,Gender9F,Gender9M,Gender10F,Gender10M,Gender11F,Gender11M,Gender12F,Gender12M,Gender13F,Gender13M,Gender14F,Gender14M,Gender15F,Gender15M,Gender16F,Gender16M,Gender17F,Gender17M,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,Title
0,1,Blacksburg  Virginia  USA,2018,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Cagan Arslan' 'Florent Berthaut' 'Jean Martinet' 'Ioan Marius Bilasco' 'Laurent Grisoni'],The Phone with the Flow: Combining Touch + Optical Flow in Mobile Instruments
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Lars Engeln' 'Dietrich Kammer' 'Leon Brandt' 'Rainer Groh'],Multi-Touch Enhanced Visual Audio-Morphing
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Anıl Çamcı'],GrainTrain: A Hand-drawn Multi-touch Interface for Granular Synthesis
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['gus xia' 'Roger B. Dannenberg'],ShIFT: A Semi-haptic Interface for Flute Tutoring
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Fabio Morreale' 'Andrew P. McPherson' 'Marcelo Wanderley'],NIME Identity from the Performer's Perspective
1,0,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Anna Xambó'],Who Are the Women Authors in NIME?–Improving Gender Balance in NIME Research
1,0,Blacksburg  Virginia  USA,2018,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sarah Reid' 'Sara Sithi-Amnuai' 'Ajay Kapur'],Women Who Build Things: Gestural Controllers   Augmented Instruments   and Musical Mechatronics
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Robert H Jack' 'Jacob Harrison' 'Fabio Morreale' 'Andrew P. McPherson'],Democratising {DMI}s: the relationship of expertise and control intimacy
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Adnan Marquez-Borbon' 'Juan Pablo Martinez-Avila'],The Problem of DMI Adoption and Longevity: Envisioning a NIME Performance Pedagogy
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Martin Charles Patrick ' 'Jensenius Alexander Refsum' 'Jim Torresen'],Composing an Ensemble Standstill Work for Myo and Bela
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Alex Nieva' 'Johnty Wang' 'Joseph Malloch' 'Marcelo Wanderley'],The T-Stick: Maintaining a 12 year-old Digital Musical Instrument
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Christopher Dewey' 'Jonathan P. Wakefield'],{MIDI} Keyboard Defined DJ Performance System
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Trond Engum' 'Otto Jonassen Wittner'],Democratizing Interactive Music Production over the Internet
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jean-Francois Charles' 'Cotallo Solares Carlos' 'Toro Tobon Carlos' 'Andrew Willette'],Using the Axoloti Embedded Sound Processing Platform to Foster Experimentation and Creativity
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kyriakos Tsoukalas' 'Ivica Ico Bukvic'],Introducing a K-12 Mechatronic NIME Kit
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Daniel Bennett' 'Peter Bennett' 'Anne Roudaut'],Neurythmic: A Rhythm Creation Tool Based on  Central Pattern Generators
0,1,Blacksburg  Virginia  USA,2018,7,NIME,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['James Granger' 'Mateo Aviles' 'Joshua Kirby' 'Austin Griffin' 'Johnny Yoon' 'Raniero A. Lara-Garduno' 'Tracy Hammond'],Evaluating LED-based interface for Lumanote composition creation tool
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Eduardo Meneses' 'Sergio Freire' 'Marcelo Wanderley'],GuitarAMI and GuiaRT: two independent yet complementary projects on augmented nylon guitars
1,0,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ariane de Souza Stolfi' 'Miguel Ceriani' 'Luca Turchet' 'Mathieu Barthet'],Playsound.space: Inclusive Free Music Improvisations Using Audio Commons
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['John Harding' 'Richard Graham' 'Edwin Park'],CTRL: A Flexible   Precision Interface for Analog Synthesis
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Peter Beyls'],Motivated Learning in Human-Machine Improvisation
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Deepak Chandran' 'Ge Wang'],InterFACE: new faces for musical expression
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Richard Polfreman'],Hand Posture Recognition: IR   IMU and sEMG
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Joseph Malloch' 'Marlon Mario Schumacher' 'Stephen Sinclair' 'Marcelo Wanderley'],The Digital Orchestra Toolbox for Max
0,1,Blacksburg  Virginia  USA,2018,4,NIME,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bill Manaris' 'Pangur Brougham-Cook' 'Dana Hughes' 'Andrew R. Brown'],JythonMusic: An Environment for Developing Interactive Music Systems
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Steven Leib' 'Anıl Çamcı'],Triplexer: An Expression Pedal with New Degrees of Freedom
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Halldór Úlfarsson'],The halldorophone: The ongoing innovation of a cello-like drone instrument
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kyriakos Tsoukalas' 'Joseph Kubalak' 'Ivica Ico Bukvic'],L2OrkMote: Reimagining a Low-Cost Wearable Controller for a Live Gesture-Centric Music Performance
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jack Armitage' 'Andrew P. McPherson'],Crafting Digital Musical Instruments: An Exploratory Workshop Study
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ammar Kalo' 'Georg Essl'],Individual Fabrication of Cymbals using Incremental Robotic Sheet Forming
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['John McDowell'],Haptic-Listening and the Classical Guitar
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jacob Harrison' 'Robert H Jack' 'Fabio Morreale' 'Andrew P. McPherson'],When is a Guitar not a Guitar? Cultural Form   Input Modality and Expertise
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jeppe Larsen' 'Hendrik Knoche' 'Dan Overholt'],A Longitudinal Field Trial with a Hemiplegic Guitarist Using The Actuated Guitar
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Paul Stapleton' 'Maarten van Walstijn' 'Sandor Mehes'],Co-Tuning Virtual-Acoustic Performance Ecosystems: observations on the development of skill and style in the study of musician-instrument relationships
0,1,Blacksburg  Virginia  USA,2018,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Fish II Sands A. ' ""Nicole L'Huillier""]",Telemetron: A Musical Instrument  for Performance in Zero Gravity
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Dan Wilcox'],robotcowboy: 10 Years of Wearable Computer Rock
0,1,Blacksburg  Virginia  USA,2018,6,NIME,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Gonzalez Sanchez Victor Evaristo' 'Martin Charles Patrick ' 'Agata Zelechowska' 'Bjerkestrand Kari Anne Vadstensvik ' 'Victoria Johnson' 'Jensenius Alexander Refsum '],Bela-Based Augmented Acoustic Guitars for Sonic Microinteraction
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Giacomo Lepri' 'Andrew P. McPherson'],Mirroring the past   from typewriting to interactive art: an approach to the re-design of a vintage technology
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Seth Dominicus Thorn'],Alto.Glove: New Techniques for Augmented Violin
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Liontiris Thanos Polymeneas'],Low Frequency Feedback Drones: A non-invasive augmentation of the double bass
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Daniel Formo'],The Orchestra of Speech: a speech-based instrument system
1,0,Blacksburg  Virginia  USA,2018,4,NIME,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Anna Weisling' 'Anna Xambó' 'ireti olowe' 'Mathieu Barthet'],Surveying the Compositional and Performance Practices of Audiovisual Practitioners
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Anthony T. Marasco'],Sound Opinions: Creating a Virtual Tool for Sound Art Installations through Sentiment Analysis of Critical Reviews
0,1,Blacksburg  Virginia  USA,2018,7,NIME,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kosmas Kritsis' 'Aggelos Gkiokas' 'Carlos Árpád Acosta' 'Quentin Lamerand' 'Robert Piéchaud' 'Maximos Kaliakatsos-Papakostas' 'Vassilis Katsouros'],A web-based 3D environment for gestural interaction with virtual music instruments as a STEAM education tool
1,0,Blacksburg  Virginia  USA,2018,5,NIME,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maria C. Mannone' 'Eri Kitamura' 'Jiawei Huang' 'Ryo Sugawara' 'Yoshifumi Kitamura'],CubeHarmonic: A New Interface from a Magnetic 3D Motion Tracking System to Music Performance
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Martin M Kristoffersen' 'Trond Engum'],The Whammy Bar as a Digital Effect Controller
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Robert Pond' 'Alexander Klassen' 'Kirk McNally'],Timbre Tuning: Variation in Cello Sprectrum Across Pitches and Instruments
0,1,Blacksburg  Virginia  USA,2018,3,NIME,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Matthew Mosher' 'Danielle Wood' 'Tony Obr'],Tributaries of Our Lost Palpability
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Andrew Piepenbrink'],Embedded Digital Shakers: Handheld Physical Modeling Synthesizers
1,0,Blacksburg  Virginia  USA,2018,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Anna Xambó' 'Gerard Roma' 'Alexander Lerch' 'Mathieu Barthet' 'György Fazekas'],Live Repurposing of Sounds: MIR Explorations with Personal and Crowdsourced Databases
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Avneesh Sarwate' 'Ryan Taylor Rose' 'Jason Freeman' 'Jack Armitage'],Performance Systems for Live Coders and Non Coders
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jeff Snyder' 'Michael R  Mulshine' 'Rajeev S Erramilli'],The Feedback Trombone: Controlling Feedback in Brass Instruments
0,1,Blacksburg  Virginia  USA,2018,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Eric Sheffield'],Mechanoise: Mechatronic Sound and Interaction in Embedded Acoustic Instruments
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jon Pigrem' 'McPherson Andrew P.'],Do We Speak Sensor? Cultural Constraints of Embodied Interaction 
0,1,Blacksburg  Virginia  USA,2018,2,NIME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Spencer Salazar' 'Jack Armitage'],Re-engaging the Body and Gesture in Musical Live Coding
0,1,Blacksburg  Virginia  USA,2018,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Edgar Berdahl' 'Eric Sheffield' 'Andrew Pfalz' 'Anthony T. Marasco'],Widening the Razor-Thin Edge of Chaos Into a Musical Highway: Connecting Chaotic Maps to Digital Waveguides
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jeff Snyder' 'Aatish Bhatia' 'Michael R  Mulshine'],Neuron-modeled Audio Synthesis: Nonlinear Sound and Control
0,1,Blacksburg  Virginia  USA,2018,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Rodrigo F. Cádiz' 'Marie Gonzalez-Inostroza'],Fuzzy Logic Control Toolkit 2.0: composing and synthesis by fuzzyfication
0,1,Blacksburg  Virginia  USA,2018,2,NIME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Sang-won Leigh' 'Pattie Maes'],Guitar Machine: Robotic Fretting Augmentation for Hybrid Human-Machine Guitar Play
0,1,Blacksburg  Virginia  USA,2018,6,NIME,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Scott Barton' 'Karl Sundberg' 'Andrew Walter' 'Linda Sara Baker' 'Tanuj Sane' ""Alexander O'Brien""]",Robotic Percussive Aerophone
0,1,Blacksburg  Virginia  USA,2018,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Nathan Daniel Villicaña-Shaw' 'Spencer Salazar' 'Ajay Kapur'],Mechatronic Performance in Computer Music Compositions
0,1,Porto Alegre  Brazil,2019,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Enrique Tomas' 'Thomas Gorbach' 'Hilda Tellioglu' 'Martin Kaltenbrunner'],Material embodiments of electroacoustic music: an experimental workshop study
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Yupu Lu' 'Yijie Wu' 'Shijie Zhu'],Collaborative Musical Performances with Automatic Harp Based on Image Recognition and Force Sensing Resistors
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Lior Arbel' 'Yoav Y. Schechner' 'Noam Amir'],The Symbaline --- An Active Wine Glass Instrument with a Liquid Sloshing Vibrato Mechanism
1,0,Porto Alegre  Brazil,2019,4,NIME,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Helena de Souza Nunes' 'Federico Visi' 'Lydia Helena Wohl Coelho' 'Rodrigo Schramm'],SIBILIM: A low-cost customizable wireless musical interface
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Jonathan Bell'],The Risset Cycle   Recent Use Cases With SmartVox
0,1,Porto Alegre  Brazil,2019,3,NIME,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Johnty Wang' 'Axel Mulder' 'Marcelo Wanderley'],Practical Considerations for {MIDI} over Bluetooth Low Energy as a Wireless Interface
0,1,Porto Alegre  Brazil,2019,6,NIME,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Richard Ramchurn' 'Juan Pablo Martinez-Avila' 'Sarah Martindale' 'Alan Chamberlain' 'Max L Wilson' 'Steve Benford'],Improvising a Live Score to an Interactive Brain-Controlled Film
0,1,Porto Alegre  Brazil,2019,4,NIME,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Ajin Jiji Tom' 'Harish Jayanth Venkatesan' 'Ivan Franco' 'Marcelo Wanderley'],Rebuilding and Reinterpreting a Digital Musical Instrument --- The Sponge
0,1,Porto Alegre  Brazil,2019,5,NIME,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Kiyu Nishida' 'Akishige Yuguchi' 'kazuhiro jo' 'Paul Modler' 'Markus Noisternig'],Border: A Live Performance Based on Web {AR} and a Gesture-Controlled Virtual Instrument
0,1,Porto Alegre  Brazil,2019,1,NIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Palle Dahlstedt'],Taming and Tickling the Beast --- Multi-Touch Keyboard as Interface for a Physically Modelled Interconnected Resonating Super-Harp
