Gender1Female,Place,Year,NumberOfAuthors,Conference,,Gender2,,Gender3,,Gender4,,Gender5,,Gender6,,Gender7,,Gender8,,Gender9,,Gender10,,Gender11,,Gender12,,Gender13,,Gender14,,Gender15,,Gender16,,Gender17,Gender1None,Gender2None,Gender3None,Gender4None,Gender5None,Gender6None,Gender7None,Gender8None,Gender9None,Gender10None,Gender11None,Gender12None,Gender13None,Gender14None,Gender15None,Gender16None,Gender17None,AllAuthors,FirstName1stAuthor,Title
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Hoskinson, Reynald; Pai, Dinesh",Reynald,Manipulation and Resynthesis with Natural Grains
male,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Bahn, Curtis; Hahn, Tomie; Trueman, Dan",Curtis,Physicality and Feedback: A Focus on the Body in the Performance of Electronic Music
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Puckette, Miller",Miller,New Public-Domain Realizations of Standard Pieces for Instruments and Live Electronics
female,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Helmuth, Mara; Watts, Chris; Bukvic, Ico",Mara,University of Cincinnati College Conservatory of Music Center for Computer Music
male,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"de la Cuadra, Patricio; Master, Aaron; Sapp, Craig",Patricio,Efficient Pitch Detection Techniques for Interactive Music
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Young, John P.",John,Using the Web for Live Interactive Music
female,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Smyth, Tamara; Smith, Julius O.",Tamara,A Musical Instrument Based on a Bioacoustic Model of a Cicada
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Brandt, Eli",Eli,Hard Sync Without Aliasing
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Brandt, Eli",Eli,Implementing Temporal Type Constructors for Music Programming
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Lopez-Lezcano, Fernando",Fernando,CCRMA Studio Report
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Topol, Alexandre; Schaeffer, Florent",Alexandre,Enhancing sound description in VRML
male,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Schaeffer, Florent; Natkin, St_œÂ©phane; Topol, Alexandre",Florent,Functional Specification of a Distributed and Mobile Architecture for Virtual Sound Space Systems
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Wright, James; Brandt, Eli",James,System-Level MIDI Performance Testing
male,Cuba,2001,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bensa, Julien; Gibaudan, Frederic; Jensen, Kristoffer; Kronland-Martinet, Richard",Julien,Note and Hammer Velocity Dependence of a Piano String Model Based on Coupled Digital Waveguides
female,Cuba,2001,6,ICMC,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,"Serafin, Stefania; Smith, Julius O.; Thornburg, Harvey; Mazzella, Frederic; Tellier, Arnaud; Thonier, Guillaume",Stefania,Data driven identification and computer animation of bowed string model
male,Cuba,2001,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Garnett, Guy E.; Jonnalagadda, Mangesh; Elezovic, Ivan; Johnson, Timothy; Small, Kevin",Guy,Technological Advances for Conducting a Virtual Ensemble
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Jord_œ__, Sergi",Sergi,Improvising with Computers: A Personal Survey (1989-2001)
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bod, Rens",Rens,A Memory-Based Model for Music Analysis: Challenging the Gestalt Principles
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Fumarola, Martin",Martin,Delimitation of Compositive Constants in Electroacoustic Music from the Interior of Argentina
female,Cuba,2001,4,ICMC,,male,,female,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Aramaki, Mitsuko; Guillemain, Philippe; Hoeb, Nathalie; Roure, Alain",Mitsuko,From Piano String Vibrations to the Acoustic Field Radiated by the Soundboard
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"W_œ_st, Otto; Jord_œ__, Sergi",Otto,Architectural Overview of a System for Collaborative Music Composition Over the Web
male,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Normann, Immanuel; Purwins, Hendrik; Obermayer, Klaus",Immanuel,Spectrum of Pitch Differences Models the Perception of Octave Ambiguous Tones
male,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Purwins, Hendrik; Blankertz, Benjamin; Obermayer, Klaus",Hendrik,Constant Q Profiles for Tracking Modulations in Audio Data Format
female,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"V_œÂ«_œÂ«n_œÂ«nen, Riitta",Riitta,Analysis and Synthesis of Room Acoustics Using the MPEG-4 Scene Description
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Overholt, Dan",Dan,The MATRIX: A New Musical Instrument for Interactive Performance
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Penrose, Christopher",Christopher,Frequency Shaping of Audio Signals
female,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Baird, Bridget; Izmirli, Ozgur",Bridget,Modeling the Tempo Coupling between an Ensemble and the Conductor
male,Cuba,2001,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Misdariis, Nicolas; Nicolas, Fran_œÂ_ois; Warusfel, Olivier; Causs_œÂ©, Ren_œÂ©",Nicolas,Radiation Control on Multi-Loudspeaker Device : La Tim_œÂ©e
male,Cuba,2001,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Arnspang, Jens; Jensen, Kristoffer; Murphy, Declan; Andersen, Tue Haste; Marentakis, Georgios",Jens,Music Informatics Laboratory
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"de Paor, Paschall",Paschall,Music Technology: Pedagogy and Research @ the University of Limerick
male,Cuba,2001,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Wright, Matthew; Freed, Adrian; Lee, Ahm; Madden, Tim; Momeni, Ali",Matthew,Managing Complexity with Explicit Mapping of Gestures to Sound Control with OSC
male,Cuba,2001,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Madden, Timothy; Sith, Ronald Bruce; Wright, Matthew; Wessel, David",Timothy,Preparation for Interactive Live Computer Performance in Collaboration with a Symphony Orchestra
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Andrews, Richard",Richard,Center for New Music and Audio Technologies (CNMAT): Studio Report
male,Cuba,2001,4,ICMC,,male,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Lartillot, Olivier; Dubnov, Shlomo; Assayag, G_œÂ©rard; Bejerano, Gill",Olivier,Automatic Modeling of Musical Style
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Florens, Jean-Loup; Henry, Cyrille",Jean-Loup,Bowed string synthesis with force feedback gesture interaction
male,Cuba,2001,2,ICMC,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Conklin, Darrell; Anagnostopoulou, Christina",Darrell,Representation and Discovery of Multiple Viewpoint Patterns
male,Cuba,2001,8,ICMC,,male,,male,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,"Bonada, Jordi; Celma, Oscar; Loscos, Alex; Ortol_œ__, Jaume;  Serra, Xavier; Yoshioka, Yasuo; Kayama, Hiraku; Yuji Hisaminato, Hideki Kenmochi",Jordi,Singing Voice Synthesis Combining Excitation plus Resonance and Sinusoidal plus Residual Models
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Garcia, Guillermo",Guillermo,A Genetic Search Technique for Polyphonic Pitch Detection
male,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Eaglestone, Barry; Ford, Nigel; Clowes, Mark",Barry,Do Composition Systems Support Creativity? - An evaluation
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Landy, Leigh",Leigh,Measuring Intention against Reception in Electroacoustic Music: A new opportunity for analysis
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Pulkki, Ville",Ville,Evaluating spatial sound with binaural auditory model
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Chico-T_œÂ_pfer, Wolfgang",Wolfgang,Etna - a New Advanced Graphical Tree Representation of Music
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Weyde, Tillman",Tillman,"Grouping, Similarity and the Recognition of Rhythmic Structure"
female,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Ystad, S_œÑŒlvi; Voinier, Thierry",S_œÑŒlvi,Analysis-Synthesis of Flute Sounds Using a Non-Linear Digital Waveguide Model
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Impett, Jonathan; Bongers, Bert",Jonathan,Hypermusic and the Sighting of Sound - A Nomadic Studio Report
male,Cuba,2001,10,ICMC,,male,,male,,male,,male,,male,,male,,male,,male,,male,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,"Abrams, Steven; Bellofatto, Ralph; Fuhrer, Robert; Oppenheim, Daniel; Wright, James; Boulanger, Richard; Leonard, Neil; Marsh, David; Rendish, Michael; Smith, Joe",Steven,QSketcher: An Environment for Composing Music for Film
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Schloss, W. Andrew; Driessen, Peter F.",Andrew,Towards a Virtual Membrane: New Algorithms and Technology for Analyzing Gestural Data
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Orio, Nicola; Schwarz, Diemo",Nicola,Alignment of Monophonic and Polyphonic Music to a Score
male,Cuba,2001,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Rodet, Xavier; Jaillet, Florent",Xavier,Detection and modeling of fast attack transients
female,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Thom, Belinda",Belinda,Machine Learning Techniques for Real-time Improvisational Solo Trading
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Burns, Christopher",Christopher,Realizing Lucier and Stockhausen: Case studies in electroacoustic performance practice
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Daudet, Laurent",Laurent,Transients modelling by pruned wavelet trees
male,Cuba,2001,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Raphael, Christopher",Christopher,Music Plus One: A System for Expressive and Flexible Musical Accompaniment
male,Cuba,2001,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Trilsbeek, Paul; Desain, Peter; Honing, Henkjan",Paul,Spectral analysis of timing profiles of piano performances
male,Germany,2000,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Abrams, Steven; Fuhrer, Robert; Oppenheim, Daniel V.; Pazel, Don P.; Wright, James",Steven,A Framework for Representing and Manipulating Tonal Music
male,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Agon, Carlos; Stroppa, Marco; Assayag, G_œÂ©rard",Carlos,High Level Musical Control of Sound Synthesis in OpenMusic
male,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Aird, Marc; Laird, Joel; ffitch, John",Marc,Modelling a Drum by Interfacing 2-D and 3-D Waveguide Meshes
female,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Alexander, Kathryn; Suttor, Matthew",Kathryn,"Current Work at YalMusT, Yale University's Music and Technology Center"
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Anders, Torsten",Torsten,Arno: Constraints Programming in Common Music
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Andrews, Richard",Richard,Center for New Music and Audio Technologies (CNMAT) Studio Report
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Avanzini, Federico",Federico,On the Use of Weighted Sample Methods in Digitizing the Clarinet Equations
None,Germany,2000,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,"Aviziensis, Rimas; Freed, Adrian; Suzuki, Takahiko; Wessel, David",Rimas,Scalable Connectivity Processor for Computer Music Performance Systems
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bahn, Curtis",Curtis,iEAR Studios: Integrated Electronic Arts at Rensselaer Polytechnic Institute
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bank, Bal_œ_‘zs",Bal_œ_‘zs,Nonlinear Interaction in the Digital Waveguide With the Application to Piano Sound Synthesis
male,Germany,2000,7,ICMC,,male,,female,,male,,female,,male,,male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,"Bargar, Robin; Dechelle, Francois; Choi, Insook; Betts, Alex; Goudeseune, Camille; Schnell, Norbert; Warusfel, Olivier",Robin,"Coney Island: Combining jMax, Spat and VSS for Acoustic Integration of Spatial and Temporal Models in a Virtual Reality Installation"
male,Germany,2000,4,ICMC,,male,,female,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bargar, Robin; Betts, Alex; Fitz, Kelly; Choi, Insook",Robin,Models and Deformations in Procedural Synchronous Sound for Animation
None,Germany,2000,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,"Bari, Andrea; Canazza, Sergio; De Poli, Giovanni; Mian, Gian Antonio",Andrea,Improving the Extended Kalman Filter Method for the Restoration of Electro-Acoustic Music
female,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Barrett, Natasha",Natasha,A compositional methodology based on data extracted from natural phenomena
male,Germany,2000,4,ICMC,,male,,male,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Bensa, Julien; Jensen, Kristoffer; Kronland-Martinet, Richard; Ystad, S_œÑŒlvi",Julien,Perceptual and Analytical Analysis of the effect of the Hammer Impact on the Piano Tones
female,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Bianchini, Laura; Casali, Valerio; Lupone, Michelangelo",Laura,Var_œÂ¬se-Le Corbusier. Scenes from a rebellious thought. Reconstruction of the Po_œÂ¬me Electronique
female,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bianchini, Laura",Laura,Designing a virtual theatrical listening space
female,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Boehm, Carola; MacLellan, Donald; Hall, Cordy",Carola,MuTaTeD'II: A System for Music Information Retrieval of Encoded Music
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Bonada, Jordi",Jordi,Automatic technique in frequency domain for near-lossless time-scale modification of audio
male,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Boulanger, Richard; Choi, Young Jun; Castelli, Luigi",Richard,Developing a Windows and Macintosh Graphical User Interface for the Mathews Radio-Baton System
male,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Boulanger, Richard; Smaragdis, Paris; ffitch, John",Richard,Scanned Synthesis: An Introduction and Demonstration of a New Synthesis and Signal Processing Technique
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Boulanger, Richard",Richard,Two New Courses in Computer Music Performance @ Berklee: Alternate Controllers and the Techno/Rave Ensemble
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Brandon, Stephen; Smith, Leigh M.",Stephen,Next Steps from NeXTSTEP: MusicKit and SoundKit in a New World
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Brandt, Eli",Eli,Temporal type constructors for computer music programming
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Bresin, Roberto; Friberg, Anders",Roberto,Rule-Based Emotional Coloring of Music Performance
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Bresin, Roberto; Friberg, Anders",Roberto,Software Tools for Musical Expression
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Burk, Philip L.",Philip,Jammin' on the Web - a new Client/Server Architecture for Multi-User Musical Performance
female,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Burns, Kristine H.",Kristine,WOW'EM: Encouraging an Integrated Generation
male,Germany,2000,7,ICMC,,male,,male,,male,,None,,male,,male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,"Camurri, Antonio; Coletto, Paolo; Peri, Massimiliano; Ricchetti, Matteo; Ricci, Andrea; Trocca, Riccardo; Volpe, Gualtiero",Antonio,A real-time platform for interactive dance and music systems
male,Germany,2000,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Camurri, Antonio; Coletta, Paolo; Ricchetti, Matteo; Volpe, Gualtiero",Antonio,Synthesis of expressive movement
male,Germany,2000,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Canazza, Sergio; De Poli, Giovanni; Drioli, Carlo; Rod_œ__, Antonio; Zamperini, Federico",Sergio,Real-Time Morphing Among Different Expressive Intentions in Audio Playback
male,Germany,2000,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"Cano, Pedro; Loscos, Alex; Bonada, Jordi; de Boer, Maarten; Serra, Xavier",Pedro,Voice Morphing System for Impersonating in Karaoke Applications
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Casey, Michael A.; Westner, Alex",Michael,Separation of Mixed Audio Sources By Independent Subspace Analysis
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Castle, Harry D.",Harry,Fleece: Graphical 3-D Trajectory Specification Software for Spatialization in Live Performance
male,Germany,2000,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"Cemgil, Ali Taylan; Kappen, Bert; Desain, Peter; Honing, Henkjan",Ali,On tempo tracking: Tempogram Representation and Kalman filtering
male,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Chaudhary, Amar; Freed, Adrian; Wright, Matthew",Amar,An Open Architecture for Real-time Music Software
female,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Choi, Insook; Zheng, Geoffrey; Chen, Ken",Insook,Embedding a sensory data retrieval system in a movement-sensitive space and a surround sound system
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Claussen, Marek; Solbach, Ludger",Marek,Streaming Structured Audio
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Cook, Perry R.; Lieder, Colby N.",Perry,squeezeVox: A New Controller for Vocal Synthesis Models
male,Germany,2000,5,ICMC,,male,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,"de Boer, Maarten; Bonada, Jordi; Cano, Pedro; Loscos, Alex; Serra, Xavier",Maarten,Singing Voice Impersonator Application for PC
male,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"de Boer, Maarten; Bonada, Jordi; Serra, Xavier",Maarten,Using the Sound Description Interchange Format within the SMS Applications
male,Germany,2000,4,ICMC,,male,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,"D_œÂ©chelle, Fran_œÂ_ois; Schnell, Norbert; Borghesi, Riccardo; Orio, Nicola",Fran_œÂ_ois,The jMax environment: an overview of new features
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Djoharian, Pirouz",Pirouz,Shape and Material Design in Physical Modeling Sound Synthesis
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Dobrian, Christopher",Christopher,The Gassmann Electronic Music Studio University of California at Irvine
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Dobson, Richard W.",Richard,Developments in Audio File Formats
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Evangelista, Gianpaolo",Gianpaolo,The Short-Time Laguerre Transform: A New Method for Real-Time Frequency Warping of Sounds
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Fields, Kenneth",Kenneth,The Interdisciplining of Computer Music
female,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Fitz, Kelly; Haken, Lippold; Christensen, Paul",Kelly,A New Algorithm for Bandwidth Association in Bandwidth-Enhanced Additive Sound Modeling
female,Germany,2000,3,ICMC,,male,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,"Fitz, Kelly; Haken, Lippold; Christensen, Paul",Kelly,Transient Preservation Under Transformation in an Additive Sound Model
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Fontana, Federico; Rocchesso, Davide",Federico,Online Correction of Dispersion Error in 2D Waveguide Meshes
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Frank, Robert J.",Robert,Temporal Elements: A Cognitive System of Analysis for Electro-Acoustic Music
male,Germany,2000,2,ICMC,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,"Frank, Robert J.; Steinke, Willi",Robert,"Bridging the Gulf Between Music and Listener: Effect of Style Label and Descriptive Notes on Listeners' Ratings of Understanding, Liking, and Artistic Merit of Computer Music"
male,Germany,2000,1,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"Frederics, Howard Jonathan",Howard,"Lars-Gunnar Bodin's ""Anima"": Intervallic Symmetry as Metaphor for A Cybernetic Age"
