Gender0Female,Gender1Male,Gender0None,Place,Year,NumberOfAuthors,Conference,Gender1Female,Gender0Male,Gender3,Gender4,Gender5,Gender6,Gender7,Gender8,Gender9,Gender10,Gender11,Gender10,Gender13,Gender14,Gender15,Gender16,Gender17
1,0,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,5,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,0,SMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,3,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,6,SMC,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,0,SMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,5,SMC,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,6,SMC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,7,SMC,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,9,SMC,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,9,SMC,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,4,SMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,6,SMC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Greece,14,3,SMC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,6,SMC,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,9,SMC,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,6,SMC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,6,SMC,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,5,SMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,8,SMC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,6,SMC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,5,SMC,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Ireland,15,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,4,SMC,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,9,SMC,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
0,1,0,Germany,16,4,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,7,SMC,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,5,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,6,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Germany,16,0,SMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,9,SMC,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,4,SMC,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,8,SMC,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,9,SMC,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
0,1,0,Germany,16,5,SMC,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,5,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Germany,16,3,SMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,Germany,16,0,SMC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,4,SMC,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,1,SMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,3,SMC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,Germany,16,9,SMC,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
